date,min_lat,max_lat,min_lon,max_lon,avg_brightness,avg_confidence
2021-08-29 18:51,42.6831,46.8946,-121.228,-111.5794,325.0375,64.625
2021-08-29 18:52,39.9492,43.0574,-123.4569,-120.6419,343.6621212121212,75.14393939393939
2021-08-29 18:53,35.6475,38.8257,-120.6033,-116.1324,373.5629629629629,86.25
2021-08-29 18:54,29.816,29.816,-94.9262,-94.9262,311.8,51.0
2021-08-29 18:55,32.5661,34.6369,-94.2026,-79.9051,324.535294117647,55.94117647058823
2021-08-29 18:56,34.8143,37.4791,-98.328,-86.9849,322.1125,63.4375
2021-08-29 18:57,40.2746,41.177,-89.6504,-83.5034,317.46666666666664,56.666666666666664
2021-08-29 20:34,33.4192,33.6054,-112.1648,-110.8658,339.3,82.0
2021-08-29 20:35,35.6417,37.2857,-118.5991,-116.1319,342.79,63.85
2021-08-29 20:36,38.6122,42.6786,-123.3208,-111.585,348.42201834862385,76.22935779816514
2021-08-29 20:37,40.987,45.8377,-123.4706,-113.1161,342.31874999999997,73.27083333333333
2021-08-29 20:38,46.2239,48.7605,-121.2676,-118.2706,326.1483870967742,66.74193548387096
2021-08-29 22:14,40.5983,40.8799,-123.4578,-123.1887,339.1285714285715,80.95238095238095
2021-08-29 22:15,40.841,41.6042,-123.4671,-123.1082,337.53513513513514,71.94594594594595
2021-08-30 04:16,29.8278,31.8544,-96.8928,-94.9122,313.4,79.75
2021-08-30 04:17,34.1526,34.1526,-93.941,-93.941,308.1,74.0
2021-08-30 04:18,38.6944,38.6944,-90.1358,-90.1358,308.6,75.0
2021-08-30 04:19,40.1469,41.6313,-106.2491,-87.1394,309.0,61.666666666666664
2021-08-30 05:56,35.6511,37.3387,-118.6367,-113.4451,325.56818181818176,73.5909090909091
2021-08-30 05:57,38.0089,40.614,-121.463,-106.2488,345.5494915254238,86.13559322033899
2021-08-30 05:58,40.5968,44.5675,-123.6411,-115.2528,323.58421052631576,80.12719298245614
2021-08-30 05:59,44.8358,48.4239,-122.3678,-115.7992,324.1313725490196,75.70588235294117
2021-08-30 08:37,31.8574,31.8574,-101.808,-101.808,302.9,52.0
2021-08-30 08:38,29.575,29.575,-98.0308,-98.0308,303.3,54.0
2021-08-30 09:19,52.0782,52.0808,-176.1415,-176.1261,331.4,100.0
2021-08-30 10:12,44.543,47.9399,-121.2521,-115.2816,320.02500000000003,78.60714285714286
2021-08-30 10:13,42.8866,44.909,-122.8936,-122.0401,315.65714285714284,68.71428571428571
2021-08-30 10:14,37.3167,41.6506,-123.6422,-113.453,330.27750759878415,78.34650455927051
2021-08-30 10:15,35.674,36.3488,-118.6308,-118.5522,305.3666666666666,47.333333333333336
2021-08-30 16:17,41.5667,42.3,-84.0522,-80.769,314.44,59.8
2021-08-30 16:18,36.8776,39.9072,-79.9793,-76.8136,326.3,70.1
2021-08-30 16:19,33.8407,36.0385,-81.6338,-79.2637,326.39642857142854,72.07142857142857
2021-08-30 16:20,31.3735,33.1454,-84.1168,-81.1462,312.31666666666666,57.333333333333336
2021-08-30 16:21,26.6692,28.9895,-82.661,-80.2431,316.2875,57.5
2021-08-30 17:54,48.3741,48.3741,-97.3591,-97.3591,311.8,63.0
2021-08-30 17:56,44.5219,44.5228,-115.3272,-115.3212,322.04999999999995,74.0
2021-08-30 17:57,37.8928,40.1535,-106.2444,-96.5832,327.87142857142857,70.85714285714286
2021-08-30 17:58,34.2031,37.2813,-118.5206,-105.3227,345.075,82.5
2021-08-30 18:00,34.8446,35.4003,-80.2377,-79.4472,329.96666666666664,79.83333333333333
2021-08-30 18:01,37.1948,40.3707,-77.1875,-74.4368,316.025,36.75
2021-08-30 18:02,41.1567,41.6266,-87.1575,-75.4086,310.5,46.5
2021-08-30 19:33,45.5195,48.6251,-121.2549,-115.8262,334.67999999999995,77.25714285714285
2021-08-30 19:34,43.0584,44.8487,-124.1305,-115.2495,333.8703703703704,70.74074074074075
2021-08-30 19:35,38.6245,41.6449,-123.6317,-120.0289,345.95521472392636,74.61349693251533
2021-08-30 19:36,36.3062,36.3207,-118.5609,-118.5145,319.04999999999995,50.0
2021-08-30 19:37,27.2058,29.1465,-98.4954,-95.2141,324.05,68.5
2021-08-30 19:38,31.3605,34.1453,-99.3402,-93.9349,336.8727272727273,66.36363636363636
2021-08-30 19:39,35.242,37.4181,-96.8687,-94.5129,323.8,56.0
2021-08-30 19:40,39.2993,41.6353,-106.2698,-87.1379,319.8666666666667,36.0
